seed,arm,step,return,reach_rate,mean_abs_action,sat_frac,p95_abs_action
7,bypass,32500,-195.54545454545453,0.022727272727272728,0.9999207153618475,0.999767549976755,1.0
7,bypass,35000,-195.54545454545453,0.022727272727272728,0.999472712989687,0.99860529986053,1.0
7,bypass,37500,-195.54545454545453,0.022727272727272728,0.9995285596807632,0.9989539748953975,1.0
7,bypass,40000,-195.54545454545453,0.022727272727272728,1.0,1.0,1.0
8,bypass,2500,-162.3181818181818,0.38636363636363635,0.045797212597570046,0.0,0.20729859173297882
8,bypass,5000,-181.5,0.13636363636363635,0.03413396631898123,0.0,0.2826196849346161
8,bypass,7500,-195.54545454545453,0.022727272727272728,0.3529304099576188,0.1319153881915388,1.0
8,bypass,10000,-195.54545454545453,0.022727272727272728,0.4434343997002867,0.15446304044630405,1.0
8,bypass,12500,-195.54545454545453,0.022727272727272728,0.8961588340559875,0.805439330543933,1.0
8,bypass,15000,-195.54545454545453,0.022727272727272728,0.9332708628620452,0.8627382612738261,1.0
8,bypass,17500,-195.54545454545453,0.022727272727272728,0.9997379387023558,0.99953509995351,1.0
8,bypass,20000,-195.54545454545453,0.022727272727272728,0.975931173691856,0.9403765690376569,1.0
8,bypass,22500,-195.54545454545453,0.022727272727272728,0.9990154016106586,0.9982566248256625,1.0
8,bypass,25000,-195.54545454545453,0.022727272727272728,0.9999951773995525,1.0,1.0
8,bypass,27500,-200.0,0.0,0.9399787080897526,0.8855681818181819,1.0
8,bypass,30000,-195.5681818181818,0.022727272727272728,0.3147936316993886,0.1178384660081348,1.0
8,bypass,32500,-191.36363636363637,0.045454545454545456,0.7867621837489113,0.553562945368171,1.0
8,bypass,35000,-181.45454545454547,0.11363636363636363,0.8810144297868192,0.5789078156312625,1.0
8,bypass,37500,-177.0,0.13636363636363635,0.7518320972100857,0.2110939907550077,1.0
8,bypass,40000,-195.54545454545453,0.022727272727272728,0.9594132339314271,0.9069037656903766,1.0
9,bypass,2500,-166.11363636363637,0.3181818181818182,0.03897288018823045,0.0,0.20662472248077385
9,bypass,5000,-173.61363636363637,0.22727272727272727,0.04223570282631854,0.005759916219400445,0.30278691053390494
9,bypass,7500,-195.54545454545453,0.022727272727272728,0.985404991316607,0.9714086471408647,1.0
9,bypass,10000,-195.54545454545453,0.022727272727272728,0.9992678954553073,0.9989539748953975,1.0
9,bypass,12500,-195.54545454545453,0.022727272727272728,0.9996293577855269,0.999302649930265,1.0
9,bypass,15000,-195.54545454545453,0.022727272727272728,0.9999975183782107,1.0,1.0
9,bypass,17500,-195.54545454545453,0.022727272727272728,1.0,1.0,1.0
9,bypass,20000,-195.54545454545453,0.022727272727272728,0.9999999865051316,1.0,1.0
9,bypass,22500,-195.54545454545453,0.022727272727272728,1.0,1.0,1.0
9,bypass,25000,-195.54545454545453,0.022727272727272728,0.9998855580567537,0.9998837749883775,1.0
9,bypass,27500,-195.54545454545453,0.022727272727272728,0.999798985448398,0.9996513249651325,1.0
9,bypass,30000,-195.54545454545453,0.022727272727272728,0.9764195874797528,0.9493258949325895,1.0
9,bypass,32500,-195.54545454545453,0.022727272727272728,0.9997476959494533,0.9994188749418875,1.0
9,bypass,35000,-195.54545454545453,0.022727272727272728,1.0,1.0,1.0
9,bypass,37500,-188.13636363636363,0.06818181818181818,1.0,1.0,1.0
9,bypass,40000,-195.54545454545453,0.022727272727272728,0.9998037395284431,0.9987215248721525,1.0
